participant	trial	trial_withinbloc	trial_file_id	is_idTrack	is_practice	complexity_globalcrowding	complexity_crowding	complexity_innercrowding	complexity_deformation	globalcrowding	crowding	innercrowding	deformation	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	normalized_error	noID_hits	noID_accuracy	noID_perfect	ID_hits	ID_accuracy	ID_perfect	ID_wrongID	ID_wrongID_percent	any_ID_wrongID
p01	52	44	60	true	false	M	H	H	L	0.7340	0.6128	10.0637	0.0110	2014-02-14 11:20:38.812	2014-02-14 11:20:54.334	2014-02-14 11:20:39.514	2014-02-14 11:20:53.617	2014-02-14 11:20:39.514	2014-02-14 11:20:43.804	2014-02-14 11:20:47.299	2014-02-14 11:20:49.171	2014-02-14 11:20:49.171	2014-02-14 11:20:53.617	12	28	29	12	28	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	53	45	54	true	false	M	L	H	H	0.6949	0.4589	10.2127	0.0332	2014-02-14 11:20:54.631	2014-02-14 11:21:10.48	2014-02-14 11:20:56.316	2014-02-14 11:21:09.934	2014-02-14 11:20:56.316	2014-02-14 11:21:01.323	2014-02-14 11:21:02.93	2014-02-14 11:21:04.802	2014-02-14 11:21:04.802	2014-02-14 11:21:09.934	3	12	17	3	12	17	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	54	46	22	true	false	M	L	L	L	0.6395	0.4612	3.4526	0.0045	2014-02-14 11:21:10.792	2014-02-14 11:21:27.141	2014-02-14 11:21:11.588	2014-02-14 11:21:26.299	2014-02-14 11:21:11.588	2014-02-14 11:21:17.703	2014-02-14 11:21:19.372	2014-02-14 11:21:21.244	2014-02-14 11:21:21.244	2014-02-14 11:21:26.299	0	5	11	0	5	11	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	55	47	55	true	false	M	L	H	H	0.6888	0.4368	12.3482	0.0292	2014-02-14 11:21:27.422	2014-02-14 11:21:44.02	2014-02-14 11:21:29.122	2014-02-14 11:21:43.584	2014-02-14 11:21:29.122	2014-02-14 11:21:34.645	2014-02-14 11:21:37.203	2014-02-14 11:21:39.075	2014-02-14 11:21:39.075	2014-02-14 11:21:43.584	3	9	21	3	9	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	56	48	33	true	false	M	L	L	L	0.6741	0.4550	2.6581	0.0061	2014-02-14 11:21:51.306	2014-02-14 11:22:06.594	2014-02-14 11:21:51.898	2014-02-14 11:22:06.172	2014-02-14 11:21:51.898	2014-02-14 11:21:56.532	2014-02-14 11:21:59.995	2014-02-14 11:22:01.867	2014-02-14 11:22:01.867	2014-02-14 11:22:06.172	4	9	19	4	9	19	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	57	49	34	true	false	M	L	H	H	0.6835	0.4633	10.8114	0.0332	2014-02-14 11:22:06.874	2014-02-14 11:22:22.334	2014-02-14 11:22:07.81	2014-02-14 11:22:21.726	2014-02-14 11:22:07.81	2014-02-14 11:22:13.614	2014-02-14 11:22:15.548	2014-02-14 11:22:17.42	2014-02-14 11:22:17.42	2014-02-14 11:22:21.726	5	27	29	5	27	10	0.0000	0.0000	0.1840	0.0613	0.0882	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	58	50	1	true	false	M	H	L	H	0.6916	0.6626	3.9763	0.0362	2014-02-14 11:22:22.631	2014-02-14 11:22:39.806	2014-02-14 11:22:23.317	2014-02-14 11:22:39.338	2014-02-14 11:22:23.317	2014-02-14 11:22:28.637	2014-02-14 11:22:30.275	2014-02-14 11:22:32.147	2014-02-14 11:22:32.147	2014-02-14 11:22:39.338	7	11	22	7	11	22	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	59	51	44	true	false	H	H	H	L	0.7704	0.6364	10.4471	0.0099	2014-02-14 11:22:40.103	2014-02-14 11:22:54.813	2014-02-14 11:22:40.695	2014-02-14 11:22:54.252	2014-02-14 11:22:40.695	2014-02-14 11:22:45.453	2014-02-14 11:22:47.341	2014-02-14 11:22:49.213	2014-02-14 11:22:49.213	2014-02-14 11:22:54.252	17	24	27	17	24	5	0.0000	0.0000	0.1927	0.0642	0.1067	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	60	52	61	true	false	H	H	H	H	0.7864	0.6518	10.0604	0.0295	2014-02-14 11:22:55.11	2014-02-14 11:23:13.643	2014-02-14 11:22:57.091	2014-02-14 11:23:11.209	2014-02-14 11:22:57.091	2014-02-14 11:23:02.317	2014-02-14 11:23:04.033	2014-02-14 11:23:05.905	2014-02-14 11:23:05.905	2014-02-14 11:23:11.209	7	23	26	7	28	26	0.0000	0.0972	0.0000	0.0324	0.0525	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	61	53	42	true	false	M	L	L	H	0.6881	0.4643	1.9971	0.0302	2014-02-14 11:23:13.955	2014-02-14 11:23:28.587	2014-02-14 11:23:15.624	2014-02-14 11:23:28.026	2014-02-14 11:23:15.624	2014-02-14 11:23:19.383	2014-02-14 11:23:21.255	2014-02-14 11:23:23.127	2014-02-14 11:23:23.127	2014-02-14 11:23:28.026	11	20	21	11	20	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	62	54	31	true	false	L	L	L	H	0.6134	0.4433	2.5937	0.0293	2014-02-14 11:23:28.884	2014-02-14 11:23:47.791	2014-02-14 11:23:32.175	2014-02-14 11:23:47.261	2014-02-14 11:23:32.175	2014-02-14 11:23:38.353	2014-02-14 11:23:40.319	2014-02-14 11:23:42.191	2014-02-14 11:23:42.191	2014-02-14 11:23:47.261	0	1	15	0	1	15	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	63	55	26	true	false	L	L	H	L	0.5659	0.3925	10.1806	0.0108	2014-02-14 11:23:48.087	2014-02-14 11:24:03.251	2014-02-14 11:23:49.008	2014-02-14 11:24:02.564	2014-02-14 11:23:49.008	2014-02-14 11:23:52.003	2014-02-14 11:23:53.61	2014-02-14 11:23:55.482	2014-02-14 11:23:55.482	2014-02-14 11:24:02.564	5	17	25	5	17	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	64	56	56	true	false	M	L	H	H	0.6571	0.4671	11.3780	0.0294	2014-02-14 11:24:08.726	2014-02-14 11:24:23.936	2014-02-14 11:24:09.616	2014-02-14 11:24:23.468	2014-02-14 11:24:09.616	2014-02-14 11:24:14.03	2014-02-14 11:24:16.339	2014-02-14 11:24:18.211	2014-02-14 11:24:18.211	2014-02-14 11:24:23.468	4	20	21	4	20	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	65	57	10	true	false	L	L	L	L	0.6297	0.4129	2.9651	0.0110	2014-02-14 11:24:24.233	2014-02-14 11:24:37.945	2014-02-14 11:24:24.95	2014-02-14 11:24:37.368	2014-02-14 11:24:24.95	2014-02-14 11:24:29.287	2014-02-14 11:24:30.988	2014-02-14 11:24:32.86	2014-02-14 11:24:32.86	2014-02-14 11:24:37.368	4	6	22	4	6	22	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	66	58	13	true	false	M	L	H	L	0.6714	0.4384	10.8578	0.0092	2014-02-14 11:24:38.242	2014-02-14 11:24:52.157	2014-02-14 11:24:38.975	2014-02-14 11:24:51.548	2014-02-14 11:24:38.975	2014-02-14 11:24:43.468	2014-02-14 11:24:45.355	2014-02-14 11:24:47.227	2014-02-14 11:24:47.227	2014-02-14 11:24:51.548	5	15	23	5	15	23	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	67	59	63	true	false	H	H	H	H	0.7584	0.7038	9.6869	0.0294	2014-02-14 11:24:52.453	2014-02-14 11:25:08.989	2014-02-14 11:24:53.405	2014-02-14 11:25:08.084	2014-02-14 11:24:53.405	2014-02-14 11:24:57.804	2014-02-14 11:25:00.378	2014-02-14 11:25:02.25	2014-02-14 11:25:02.25	2014-02-14 11:25:08.084	8	9	13	8	13	9	0.0000	0.5402	0.5402	0.3601	0.8692	3	1.0000	1	1	0.3333	0	2	0.6667	1
p01	68	60	36	true	false	L	L	H	L	0.6274	0.4551	13.6232	0.0105	2014-02-14 11:25:09.27	2014-02-14 11:25:25.416	2014-02-14 11:25:10.565	2014-02-14 11:25:24.808	2014-02-14 11:25:10.565	2014-02-14 11:25:15.775	2014-02-14 11:25:17.647	2014-02-14 11:25:19.519	2014-02-14 11:25:19.519	2014-02-14 11:25:24.808	2	16	23	2	16	23	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	69	61	9	true	false	M	L	L	L	0.6620	0.4554	3.7030	0.0063	2014-02-14 11:25:25.712	2014-02-14 11:25:43.262	2014-02-14 11:25:26.711	2014-02-14 11:25:40.876	2014-02-14 11:25:26.711	2014-02-14 11:25:32.389	2014-02-14 11:25:33.887	2014-02-14 11:25:35.759	2014-02-14 11:25:35.759	2014-02-14 11:25:40.876	2	3	22	17	3	22	0.3289	0.0000	0.0000	0.1096	0.1843	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	70	62	48	true	false	H	H	H	H	0.7630	0.7271	9.4670	0.0322	2014-02-14 11:25:43.559	2014-02-14 11:25:59.487	2014-02-14 11:25:44.339	2014-02-14 11:25:59.065	2014-02-14 11:25:44.339	2014-02-14 11:25:50.704	2014-02-14 11:25:52.966	2014-02-14 11:25:54.838	2014-02-14 11:25:54.838	2014-02-14 11:25:59.065	4	8	24	4	8	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	71	63	11	true	false	M	H	L	L	0.6735	0.6263	3.1814	0.0102	2014-02-14 11:25:59.783	2014-02-14 11:26:19.735	2014-02-14 11:26:00.267	2014-02-14 11:26:18.846	2014-02-14 11:26:00.267	2014-02-14 11:26:06.569	2014-02-14 11:26:08.02	2014-02-14 11:26:09.892	2014-02-14 11:26:09.892	2014-02-14 11:26:18.846	14	20	23	14	20	22	0.0000	0.0000	0.0858	0.0286	0.0502	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	72	0	0	false	true	L	L	L	L	0.6060	0.4209	2.4079	0.0019	2014-02-14 11:26:54.57	2014-02-14 11:27:09.39	2014-02-14 11:26:56.349	2014-02-14 11:27:08.953	2014-02-14 11:26:56.349	2014-02-14 11:27:00.873	2014-02-14 11:27:03.493	2014-02-14 11:27:05.365	2014-02-14 11:27:05.365	2014-02-14 11:27:08.953	15	22	28	15	22	0	0.0000	0.0000	0.1015	0.0338	0.0560	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	73	1	1	false	true	H	H	L	H	0.7532	0.6720	3.7175	0.0302	2014-02-14 11:27:09.702	2014-02-14 11:27:19.468	2014-02-14 11:27:10.279	2014-02-14 11:27:18.719	2014-02-14 11:27:10.279	2014-02-14 11:27:12.869	2014-02-14 11:27:14.164	2014-02-14 11:27:16.036	2014-02-14 11:27:16.036	2014-02-14 11:27:18.719	7	17	26	7	17	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	74	2	2	false	true	L	L	H	H	0.6039	0.4695	12.3258	0.0297	2014-02-14 11:27:19.749	2014-02-14 11:27:29.857	2014-02-14 11:27:20.513	2014-02-14 11:27:29.467	2014-02-14 11:27:20.513	2014-02-14 11:27:23.664	2014-02-14 11:27:25.443	2014-02-14 11:27:27.315	2014-02-14 11:27:27.315	2014-02-14 11:27:29.467	2	9	17	2	9	17	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	75	3	3	false	true	H	H	L	L	0.7419	0.7015	3.8240	0.0072	2014-02-14 11:27:30.154	2014-02-14 11:27:40.091	2014-02-14 11:27:30.497	2014-02-14 11:27:39.607	2014-02-14 11:27:30.497	2014-02-14 11:27:33.321	2014-02-14 11:27:35.068	2014-02-14 11:27:36.94	2014-02-14 11:27:36.94	2014-02-14 11:27:39.607	3	19	25	3	19	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	76	4	4	false	true	M	L	H	L	0.6709	0.4635	16.2866	0.0107	2014-02-14 11:27:40.387	2014-02-14 11:27:51.339	2014-02-14 11:27:40.949	2014-02-14 11:27:50.793	2014-02-14 11:27:40.949	2014-02-14 11:27:43.835	2014-02-14 11:27:45.504	2014-02-14 11:27:47.376	2014-02-14 11:27:47.376	2014-02-14 11:27:50.793	3	8	16	3	8	16	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	77	5	5	false	true	M	L	L	H	0.7302	0.4517	3.4935	0.0290	2014-02-14 11:27:51.635	2014-02-14 11:28:01.229	2014-02-14 11:27:52.4	2014-02-14 11:28:00.808	2014-02-14 11:27:52.4	2014-02-14 11:27:55.27	2014-02-14 11:27:56.471	2014-02-14 11:27:58.343	2014-02-14 11:27:58.343	2014-02-14 11:28:00.808	3	6	22	3	6	22	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	78	6	6	false	true	M	H	H	H	0.7281	0.6184	10.1395	0.0337	2014-02-14 11:28:01.526	2014-02-14 11:28:11.478	2014-02-14 11:28:02.165	2014-02-14 11:28:11.073	2014-02-14 11:28:02.165	2014-02-14 11:28:04.973	2014-02-14 11:28:06.954	2014-02-14 11:28:08.826	2014-02-14 11:28:08.826	2014-02-14 11:28:11.073	3	9	21	3	9	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	79	7	7	false	true	H	H	H	L	0.7492	0.6188	10.7580	0.0108	2014-02-14 11:28:11.775	2014-02-14 11:28:23.381	2014-02-14 11:28:12.118	2014-02-14 11:28:22.866	2014-02-14 11:28:12.118	2014-02-14 11:28:14.988	2014-02-14 11:28:17.282	2014-02-14 11:28:19.154	2014-02-14 11:28:19.154	2014-02-14 11:28:22.866	16	18	22	16	18	23	0.0000	0.0000	0.0980	0.0327	0.0591	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	80	0	45	false	false	M	L	H	L	0.6808	0.4348	10.5842	0.0098	2014-02-14 11:28:25.659	2014-02-14 11:28:40.604	2014-02-14 11:28:30.542	2014-02-14 11:28:40.198	2014-02-14 11:28:30.542	2014-02-14 11:28:34.442	2014-02-14 11:28:35.799	2014-02-14 11:28:37.671	2014-02-14 11:28:37.671	2014-02-14 11:28:40.198	9	11	27	9	19	27	0.0000	0.1830	0.0000	0.0610	0.1167	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	81	1	15	false	false	M	L	L	H	0.6700	0.4440	2.3920	0.0295	2014-02-14 11:28:40.916	2014-02-14 11:28:50.042	2014-02-14 11:28:41.228	2014-02-14 11:28:49.605	2014-02-14 11:28:41.228	2014-02-14 11:28:43.911	2014-02-14 11:28:45.284	2014-02-14 11:28:47.156	2014-02-14 11:28:47.156	2014-02-14 11:28:49.605	5	15	16	5	15	16	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	82	2	24	false	false	M	H	L	L	0.7213	0.6332	3.8143	0.0105	2014-02-14 11:28:50.338	2014-02-14 11:28:59.214	2014-02-14 11:28:50.369	2014-02-14 11:28:58.746	2014-02-14 11:28:50.369	2014-02-14 11:28:53.24	2014-02-14 11:28:54.519	2014-02-14 11:28:56.391	2014-02-14 11:28:56.391	2014-02-14 11:28:58.746	15	16	24	15	16	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	83	3	14	false	false	M	H	H	H	0.6824	0.6175	9.4740	0.0333	2014-02-14 11:28:59.511	2014-02-14 11:29:10.821	2014-02-14 11:29:00.275	2014-02-14 11:29:10.322	2014-02-14 11:29:00.275	2014-02-14 11:29:03.255	2014-02-14 11:29:04.472	2014-02-14 11:29:06.344	2014-02-14 11:29:06.344	2014-02-14 11:29:10.322	19	25	28	1	25	28	0.1111	0.0000	0.0000	0.0370	0.0697	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	84	4	34	false	false	H	H	H	H	0.7538	0.7160	9.5238	0.0344	2014-02-14 11:29:11.148	2014-02-14 11:29:21.585	2014-02-14 11:29:11.648	2014-02-14 11:29:20.337	2014-02-14 11:29:11.648	2014-02-14 11:29:14.222	2014-02-14 11:29:15.314	2014-02-14 11:29:17.186	2014-02-14 11:29:17.186	2014-02-14 11:29:20.337	5	8	11	5	8	11	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	85	5	39	false	false	M	L	H	L	0.7084	0.4278	10.9306	0.0071	2014-02-14 11:29:21.881	2014-02-14 11:29:32.396	2014-02-14 11:29:22.349	2014-02-14 11:29:31.928	2014-02-14 11:29:22.349	2014-02-14 11:29:26.093	2014-02-14 11:29:27.669	2014-02-14 11:29:29.541	2014-02-14 11:29:29.541	2014-02-14 11:29:31.928	5	11	16	5	11	16	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	86	6	62	false	false	M	H	H	L	0.7368	0.6919	9.8003	0.0087	2014-02-14 11:29:32.692	2014-02-14 11:29:45.172	2014-02-14 11:29:33.347	2014-02-14 11:29:43.659	2014-02-14 11:29:33.347	2014-02-14 11:29:36.03	2014-02-14 11:29:39.244	2014-02-14 11:29:41.116	2014-02-14 11:29:41.116	2014-02-14 11:29:43.659	0	7	9	0	20	9	0.0000	0.3227	0.0000	0.1076	0.2077	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	87	7	32	false	false	M	H	H	H	0.7278	0.6463	9.4874	0.0340	2014-02-14 11:29:45.468	2014-02-14 11:29:55.219	2014-02-14 11:29:46.186	2014-02-14 11:29:54.813	2014-02-14 11:29:46.186	2014-02-14 11:29:49.041	2014-02-14 11:29:50.804	2014-02-14 11:29:52.676	2014-02-14 11:29:52.676	2014-02-14 11:29:54.813	8	23	28	8	23	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	88	8	56	false	false	M	H	H	L	0.7196	0.6141	9.7887	0.0097	2014-02-14 11:30:00.523	2014-02-14 11:30:10.585	2014-02-14 11:30:01.427	2014-02-14 11:30:10.132	2014-02-14 11:30:01.427	2014-02-14 11:30:04.969	2014-02-14 11:30:06.217	2014-02-14 11:30:08.089	2014-02-14 11:30:08.089	2014-02-14 11:30:10.132	9	11	26	9	11	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	89	9	6	false	false	M	L	L	L	0.6643	0.4610	3.4809	0.0088	2014-02-14 11:30:10.897	2014-02-14 11:30:20.444	2014-02-14 11:30:11.24	2014-02-14 11:30:20.007	2014-02-14 11:30:11.24	2014-02-14 11:30:14.578	2014-02-14 11:30:15.982	2014-02-14 11:30:17.854	2014-02-14 11:30:17.854	2014-02-14 11:30:20.007	5	13	21	5	13	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	90	10	20	false	false	M	L	L	H	0.6722	0.4455	3.9108	0.0294	2014-02-14 11:30:20.74	2014-02-14 11:30:28.15	2014-02-14 11:30:20.974	2014-02-14 11:30:27.729	2014-02-14 11:30:20.974	2014-02-14 11:30:22.69	2014-02-14 11:30:23.782	2014-02-14 11:30:25.654	2014-02-14 11:30:25.654	2014-02-14 11:30:27.729	12	22	23	12	22	23	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	91	11	23	false	false	H	H	L	H	0.7427	0.6153	3.9316	0.0318	2014-02-14 11:30:28.447	2014-02-14 11:30:36.668	2014-02-14 11:30:28.915	2014-02-14 11:30:36.293	2014-02-14 11:30:28.915	2014-02-14 11:30:31.239	2014-02-14 11:30:32.752	2014-02-14 11:30:34.624	2014-02-14 11:30:34.624	2014-02-14 11:30:36.293	2	8	26	2	8	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	92	12	7	false	false	M	H	L	H	0.7251	0.6220	3.7879	0.0292	2014-02-14 11:30:36.98	2014-02-14 11:30:47.073	2014-02-14 11:30:37.604	2014-02-14 11:30:46.558	2014-02-14 11:30:37.604	2014-02-14 11:30:40.474	2014-02-14 11:30:42.58	2014-02-14 11:30:44.452	2014-02-14 11:30:44.452	2014-02-14 11:30:46.558	7	11	19	7	11	10	0.0000	0.0000	0.1734	0.0578	0.1067	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	93	13	29	false	false	M	H	L	L	0.7278	0.6263	2.4347	0.0107	2014-02-14 11:30:47.385	2014-02-14 11:30:54.311	2014-02-14 11:30:47.853	2014-02-14 11:30:53.859	2014-02-14 11:30:47.853	2014-02-14 11:30:49.101	2014-02-14 11:30:49.912	2014-02-14 11:30:51.784	2014-02-14 11:30:51.784	2014-02-14 11:30:53.859	9	23	27	9	23	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	94	14	63	false	false	H	H	H	H	0.7525	0.6270	10.6584	0.0359	2014-02-14 11:30:54.608	2014-02-14 11:31:03.593	2014-02-14 11:30:54.623	2014-02-14 11:31:02.47	2014-02-14 11:30:54.623	2014-02-14 11:30:56.324	2014-02-14 11:30:57.26	2014-02-14 11:30:59.132	2014-02-14 11:30:59.132	2014-02-14 11:31:02.47	21	25	27	15	25	27	0.1639	0.0000	0.0000	0.0546	0.1059	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	95	15	21	false	false	M	L	H	L	0.6422	0.4271	12.7711	0.0098	2014-02-14 11:31:03.874	2014-02-14 11:31:12.392	2014-02-14 11:31:04.358	2014-02-14 11:31:11.752	2014-02-14 11:31:04.358	2014-02-14 11:31:05.996	2014-02-14 11:31:07.337	2014-02-14 11:31:09.209	2014-02-14 11:31:09.209	2014-02-14 11:31:11.752	15	21	26	15	7	26	0.0000	0.1376	0.0000	0.0459	0.0824	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	96	16	58	false	false	L	L	H	H	0.6278	0.3925	12.4789	0.0293	2014-02-14 11:31:18.429	2014-02-14 11:31:29.536	2014-02-14 11:31:19.178	2014-02-14 11:31:28.756	2014-02-14 11:31:19.178	2014-02-14 11:31:22.516	2014-02-14 11:31:23.983	2014-02-14 11:31:25.855	2014-02-14 11:31:25.855	2014-02-14 11:31:28.756	7	11	17	7	11	17	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	97	17	57	false	false	H	H	H	H	0.7754	0.6945	10.6904	0.0331	2014-02-14 11:31:29.833	2014-02-14 11:31:40.316	2014-02-14 11:31:29.833	2014-02-14 11:31:39.239	2014-02-14 11:31:29.833	2014-02-14 11:31:33.686	2014-02-14 11:31:34.856	2014-02-14 11:31:36.728	2014-02-14 11:31:36.728	2014-02-14 11:31:39.239	0	12	29	25	12	29	0.3400	0.0000	0.0000	0.1133	0.2117	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	98	18	46	false	false	M	L	H	L	0.6589	0.4673	10.5203	0.0110	2014-02-14 11:31:40.612	2014-02-14 11:31:50.799	2014-02-14 11:31:41.19	2014-02-14 11:31:50.378	2014-02-14 11:31:41.19	2014-02-14 11:31:43.935	2014-02-14 11:31:45.464	2014-02-14 11:31:47.336	2014-02-14 11:31:47.336	2014-02-14 11:31:50.378	25	28	29	25	28	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	99	19	53	false	false	M	L	H	H	0.6735	0.4439	9.4843	0.0335	2014-02-14 11:31:51.096	2014-02-14 11:32:02.39	2014-02-14 11:31:51.501	2014-02-14 11:32:01.922	2014-02-14 11:31:51.501	2014-02-14 11:31:55.62	2014-02-14 11:31:57.117	2014-02-14 11:31:58.989	2014-02-14 11:31:58.989	2014-02-14 11:32:01.922	0	14	15	0	14	15	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	100	20	1	false	false	M	H	L	H	0.6991	0.6463	3.3349	0.0320	2014-02-14 11:32:02.686	2014-02-14 11:32:10.908	2014-02-14 11:32:03.186	2014-02-14 11:32:10.518	2014-02-14 11:32:03.186	2014-02-14 11:32:04.543	2014-02-14 11:32:05.744	2014-02-14 11:32:07.616	2014-02-14 11:32:07.616	2014-02-14 11:32:10.518	9	14	15	9	14	15	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	101	21	8	false	false	M	H	L	L	0.7322	0.6428	2.4704	0.0068	2014-02-14 11:32:11.204	2014-02-14 11:32:18.224	2014-02-14 11:32:11.688	2014-02-14 11:32:17.787	2014-02-14 11:32:11.688	2014-02-14 11:32:12.873	2014-02-14 11:32:14.012	2014-02-14 11:32:15.884	2014-02-14 11:32:15.884	2014-02-14 11:32:17.787	0	19	27	0	19	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	102	22	16	false	false	M	H	H	L	0.6735	0.6195	11.5770	0.0045	2014-02-14 11:32:18.52	2014-02-14 11:32:28.863	2014-02-14 11:32:19.238	2014-02-14 11:32:27.615	2014-02-14 11:32:19.238	2014-02-14 11:32:21.906	2014-02-14 11:32:23.325	2014-02-14 11:32:25.197	2014-02-14 11:32:25.197	2014-02-14 11:32:27.615	3	5	15	13	5	25	0.1744	0.0000	0.2938	0.1560	0.2967	1	0.3333	0	1	0.3333	0	0	0.0000	0
p01	103	23	10	false	false	M	L	L	H	0.6361	0.4566	3.7931	0.0302	2014-02-14 11:32:29.16	2014-02-14 11:32:39.362	2014-02-14 11:32:29.971	2014-02-14 11:32:38.8	2014-02-14 11:32:29.971	2014-02-14 11:32:31.188	2014-02-14 11:32:33.2	2014-02-14 11:32:35.072	2014-02-14 11:32:35.072	2014-02-14 11:32:38.8	8	13	21	8	13	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p01	104	24	60	false	false	H	H	H	L	0.7863	0.7144	9.8271	0.0107	2014-02-14 11:32:47.115	2014-02-14 11:32:59.252	2014-02-14 11:32:49.674	2014-02-14 11:32:58.238	2014-02-14 11:32:49.674	2014-02-14 11:32:52.404	2014-02-14 11:32:53.652	2014-02-14 11:32:55.524	2014-02-14 11:32:55.524	2014-02-14 11:32:58.238	0	15	29	17	15	29	0.4733	0.0000	0.0000	0.1578	0.3127	2	0.6667	0	2	0.6667	0	0	0.0000	0
